  0.6750  0.9307  0.3741  0.0000 
  0.6800  0.9245  0.3892  0.0000 
  0.6850  0.9696  0.2569  0.0000 
  0.6900  0.9752  0.2352  0.0000 
  0.6950  0.9534  0.3125  0.0000 
  0.7000  0.9651  0.2735  0.0000 
  0.7050  0.9648  0.2760  0.0000 
  0.7100  0.9880  0.1766  0.0000 
  0.7150  0.9838  0.1989  0.0000 
  0.7200  0.9997  0.0894  0.0000 
  0.7250  1.0033 -0.0328  0.0000 
  0.7300  1.0007  0.0796  0.0000 
  0.7350  1.0031  0.0278  0.0000 
  0.7400  1.0034  0.0146  0.0000 
  0.7450  0.9991 -0.0924  0.0000 
  0.7500  1.0029  0.0129  0.0000 
  0.7550  0.9979  0.0990  0.0000 
  0.7600  1.0008  0.0648  0.0000 
  0.7650  1.0007  0.0659  0.0000 
  0.7700  1.0027 -0.0184  0.0000 
  0.7750  1.0029 -0.0024  0.0000 
  0.7800  0.9947  0.1276  0.0000 
  0.7850  1.0015  0.0511  0.0000 
  0.7900  0.9999  0.0772  0.0000 
  0.7950  0.9755  0.2325  0.0000 
  0.8000  0.9745  0.2368  0.0000 
  0.8050  0.9747  0.2372  0.0000 
  0.8100  0.9748  0.2361  0.0000 
  0.8150  0.9741  0.2378  0.0000 
  0.8200  0.9636  0.2768  0.0000 
  0.8250  0.9839  0.1929  0.0000 
  0.8300  0.9667  0.2659  0.0000 
  0.8350  0.9869  0.1769  0.0000 
  0.8400  0.9953  0.1213  0.0000 
  0.8450  0.9950  0.1230  0.0000 
  0.8500  0.9940  0.1289  0.0000 
  0.8550  1.0015  0.0351  0.0000 
  0.8600  0.9922  0.1394  0.0000 
  0.8650  0.9850  0.1833  0.0000 
  0.8700  0.9707  0.2489  0.0000 
  0.8750  0.9823  0.1990  0.0000 
  0.8800  0.9494  0.3206  0.0000 
  0.8850  0.9362  0.3560  0.0000 
  0.8900  0.9563  0.2981  0.0000 
  0.8950  0.9593  0.2882  0.0000 
  0.9000  0.9874  0.1686  0.0000 
  0.9050  0.9812  0.2023  0.0000 
  0.9100  0.9736  0.2361  0.0000 
  0.9150  0.9744  0.2317  0.0000 
  0.9200  0.9844  0.1849  0.0000 
  0.9250  0.9803  0.2049  0.0000 
  0.9300  0.9813  0.2009  0.0000 
  0.9350  0.9914  0.1451  0.0000 
  0.9400  0.9870  0.1739  0.0000 
  0.9450  0.9825  0.1980  0.0000 
  0.9500  0.9446  0.3350  0.0000 
  0.9550  0.9190  0.3998  0.0000 
  0.9600  0.9063  0.4277  0.0000 
  0.9650  0.9127  0.4142  0.0000 
  0.9700  0.9198  0.3981  0.0000 
  0.9750  0.9212  0.3943  0.0000 
  0.9800  0.9571  0.2978  0.0000 
  0.9850  0.9327  0.3670  0.0000 
  0.9900  0.9308  0.3716  0.0000 
  0.9950  0.9609  0.2853  0.0000 
  1.0000  0.9673  0.2627  0.0000 
  1.0050  0.9756  0.2300  0.0000 
  1.0100  0.9709  0.2498  0.0000 
  1.0150  0.9720  0.2459  0.0000 
  1.0200  0.9770  0.2250  0.0000 
  1.0250  0.9728  0.2426  0.0000 
  1.0300  0.9820  0.2024  0.0000 
  1.0350  0.9695  0.2557  0.0000 
  1.0400  0.9548  0.3056  0.0000 
  1.0450  0.9641  0.2747  0.0000 
  1.0500  0.9365  0.3572  0.0000 
  1.0550  0.9576  0.2964  0.0000 
  1.0600  0.9537  0.3078  0.0000 
  1.0650  0.9800  0.2089  0.0000 
  1.0700  0.9698  0.2532  0.0000 
  1.0750  0.9837  0.1920  0.0000 
  1.0800  0.9775  0.2206  0.0000 
  1.0850  0.9731  0.2397  0.0000 
  1.0900  0.9567  0.2986  0.0000 
  1.0950  0.9511  0.3160  0.0000 
  1.1000  0.9277  0.3794  0.0000 
  1.1050  0.9394  0.3493  0.0000 
  1.1100  0.9313  0.3705  0.0000 
  1.1150  0.9333  0.3650  0.0000 
  1.1200  0.9102  0.4190  0.0000 
  1.1250  0.8977  0.4454  0.0000 
  1.1300  0.8721  0.4937  0.0000 
  1.1350  0.8937  0.4538  0.0000 
  1.1400  0.8993  0.4432  0.0000 
  1.1450  0.9166  0.4064  0.0000 
  1.1500  0.9168  0.4057  0.0000 
  1.1550  0.9168  0.4064  0.0000 
  1.1600  0.9216  0.3954  0.0000 
  1.1650  0.9294  0.3769  0.0000 
  1.1700  0.8965  0.4493  0.0000 
  1.1750  0.8832  0.4743  0.0000 
  1.1800  0.8467  0.5364  0.0000 
  1.1850  0.8728  0.4927  0.0000 
  1.1900  0.8984  0.4441  0.0000 
  1.1950  0.9536  0.3085  0.0000 
  1.2000  0.9478  0.3248  0.0000 
  1.2050  0.8877  0.4644  0.0000 
  1.2100  0.8935  0.4531  0.0000 
  1.2150  0.9010  0.4380  0.0000 
  1.2200  0.8901  0.4598  0.0000 
  1.2250  0.8833  0.4723  0.0000 
  1.2300  0.8778  0.4821  0.0000 
  1.2350  0.8789  0.4805  0.0000 
  1.2400  0.9095  0.4195  0.0000 
  1.2450  0.9370  0.3532  0.0000 
  1.2500  0.9349  0.3590  0.0000 
  1.2550  0.9482  0.3199  0.0000 
  1.2600  0.8879  0.4611  0.0000 
  1.2650  0.8710  0.4917  0.0000 
  1.2700  0.8975  0.4422  0.0000 
  1.2750  0.9096  0.4153  0.0000 
  1.2800  0.9419  0.3357  0.0000 
  1.2850  0.9428  0.3330  0.0000 
  1.2900  0.9518  0.3066  0.0000 
  1.2950  0.9360  0.3518  0.0000 
  1.3000  0.9159  0.4011  0.0000 
  1.3050  0.9546  0.2973  0.0000 
  1.3100  0.9763  0.2152  0.0000 
  1.3150  0.9813  0.1919  0.0000 
  1.3200  0.9669  0.2565  0.0000 
  1.3250  0.9839  0.1806  0.0000 
  1.3300  0.9745  0.2266  0.0000 
  1.3350  0.9648  0.2641  0.0000 
  1.3400  0.9466  0.3236  0.0000 
  1.3450  0.9447  0.3293  0.0000 
  1.3500  0.9423  0.3365  0.0000 
  1.3550  0.9505  0.3123  0.0000 
  1.3600  0.9548  0.2988  0.0000 
  1.3650  0.9665  0.2579  0.0000 
  1.3700  0.9911  0.1359  0.0000 
  1.3750  0.9917  0.1336  0.0000 
  1.3800  0.9987  0.0622  0.0000 
  1.3850  0.9874  0.1624  0.0000 
  1.3900  0.9933  0.1213  0.0000 
  1.3950  0.9890  0.1525  0.0000 
  1.4000  0.9888  0.1547  0.0000 
  1.4050  0.9546  0.3003  0.0000 
  1.4100  0.9802  0.2004  0.0000 
  1.4150  0.9709  0.2422  0.0000 
  1.4200  0.9560  0.2950  0.0000 
  1.4250  0.9360  0.3523  0.0000 
  1.4300  0.9198  0.3932  0.0000 
  1.4350  0.9253  0.3799  0.0000 
  1.4400  0.9334  0.3593  0.0000 
  1.4450  0.9691  0.2479  0.0000 
  1.4500  0.9562  0.2944  0.0000 
  1.4550  0.9892  0.1492  0.0000 
  1.4600  0.9737  0.2292  0.0000 
  1.4650  0.9843  0.1780  0.0000 
  1.4700  0.9750  0.2228  0.0000 
  1.4750  0.9782  0.2083  0.0000 
  1.4800  0.9796  0.2011  0.0000 
  1.4850  0.9641  0.2647  0.0000 
  1.4900  0.9520  0.3056  0.0000 
  1.4950  0.9577  0.2874  0.0000 
  1.5000  0.9872  0.1600  0.0000 
  1.5050  0.9858  0.1673  0.0000 
  1.5100  0.9604  0.2785  0.0000 
  1.5150  0.9356  0.3527  0.0000 
  1.5200  0.9381  0.3460  0.0000 
  1.5250  0.9400  0.3412  0.0000 
  1.5300  0.9497  0.3132  0.0000 
  1.5350  0.9338  0.3574  0.0000 
  1.5400  0.9153  0.4026  0.0000 
  1.5450  0.9020  0.4320  0.0000 
  1.5500  0.8630  0.5056  0.0000 
  1.5550  0.8640  0.5036  0.0000 
  1.5600  0.8956  0.4445  0.0000 
  1.5650  0.8800  0.4749  0.0000 
  1.5700  0.8504  0.5260  0.0000 
  1.5750  0.8661  0.5005  0.0000 
  1.5800  0.8921  0.4523  0.0000 
  1.5850  0.9034  0.4296  0.0000 
  1.5900  0.9156  0.4026  0.0000 
  1.5950  0.8926  0.4512  0.0000 
  1.6000  0.8772  0.4810  0.0000 
  1.6050  0.8689  0.4957  0.0000 
  1.6100  0.8795  0.4769  0.0000 
  1.6150  0.9089  0.4189  0.0000 
  1.6200  0.8845  0.4684  0.0000 
  1.6250  0.9268  0.3776  0.0000 
  1.6300  0.9180  0.3987  0.0000 
  1.6350  0.9239  0.3848  0.0000 
  1.6400  0.9456  0.3281  0.0000 
  1.6450  0.9774  0.2144  0.0000 
  1.6500  0.9959  0.0973  0.0000 
  1.6550  0.9965  0.0935  0.0000 
  1.6600  0.9987  0.0653  0.0000 
  1.6650  1.0008  0.0004  0.0000 
  1.6700  1.0004  0.0227  0.0000 
  1.6750  0.9989 -0.0555  0.0000 
  1.6800  1.0004 -0.0029  0.0000 
  1.6850  1.0001 -0.0032  0.0000 
  1.6900  1.0002  0.0064  0.0000 
  1.6950  1.0001  0.0168  0.0000 
  1.7000  0.9985  0.0579  0.0000 
  1.7050  0.9993  0.0424  0.0000 
  1.7100  1.0000  0.0245  0.0000 
  1.7150  0.9991  0.0459  0.0000 
  1.7200  1.0001  0.0124  0.0000 
  1.7250  1.0000  0.0199  0.0000 
  1.7300  0.9979  0.0711  0.0000 
  1.7350  0.9974  0.0798  0.0000 
  1.7400  0.9996  0.0464  0.0000 
  1.7450  0.9987  0.0638  0.0000 
  1.7500  0.9975  0.0834  0.0000 
  1.7550  0.9982  0.0732  0.0000 
  1.7600  0.9995  0.0525  0.0000 
  1.7650  0.9947  0.1076  0.0000 
  1.7700  0.9916  0.1329  0.0000 
  1.7750  0.9975  0.0751  0.0000 
  1.7800  0.9989  0.0515  0.0000 
  1.7850  0.9996  0.0295  0.0000 
  1.7900  1.0003  0.0110  0.0000 
  1.7950  0.9982 -0.0652  0.0000 
  1.8000  0.9975  0.0718  0.0000 
  1.8050  0.9985  0.0596  0.0000 
  1.8100  1.0001  0.0116  0.0000 
  1.8150  1.0000 -0.0314  0.0000 
  1.8200  0.9991 -0.0523  0.0000 
  1.8250  1.0005  0.0093  0.0000 
  1.8300  0.9999  0.0336  0.0000 
  1.8350  0.9999 -0.0291  0.0000 
  1.8400  1.0004  0.0033  0.0000 
  1.8450  0.9989 -0.0559  0.0000 
  1.8500  1.0000 -0.0293  0.0000 
  1.8550  0.9991  0.0444  0.0000 
  1.8600  0.9990  0.0467  0.0000 
  1.8650  0.9978  0.0721  0.0000 
  1.8700  0.9878  0.1608  0.0000 
  1.8750  0.9857  0.1744  0.0000 
  1.8800  0.9880  0.1603  0.0000 
  1.8850  0.9587  0.2875  0.0000 
  1.8900  0.9717  0.2395  0.0000 
  1.8950  0.9476  0.3219  0.0000 
  1.9000  0.9717  0.2396  0.0000 
  1.9050  0.9656  0.2631  0.0000 
  1.9100  0.9722  0.2379  0.0000 
  1.9150  0.9526  0.3074  0.0000 
  1.9200  0.9532  0.3050  0.0000 
  1.9250  0.9555  0.2985  0.0000 
  1.9300  0.9641  0.2693  0.0000 
  1.9350  0.9625  0.2759  0.0000 
  1.9400  0.9604  0.2829  0.0000 
  1.9450  0.9447  0.3316  0.0000 
  1.9500  0.9399  0.3451  0.0000 
  1.9550  0.9623  0.2745  0.0000 
  1.9600  0.9805  0.1997  0.0000 
  1.9650  0.9693  0.2484  0.0000 
  1.9700  0.9842  0.1806  0.0000 
  1.9750  0.9777  0.2142  0.0000 
  1.9800  0.9597  0.2847  0.0000 
  1.9850  0.9487  0.3200  0.0000 
  1.9900  0.9700  0.2486  0.0000 
  1.9950  0.9671  0.2593  0.0000 
  2.0000  0.9509  0.3136  0.0000 
  2.0050  0.9561  0.2981  0.0000 
  2.0100  0.9600  0.2846  0.0000 
  2.0150  0.9706  0.2468  0.0000 
  2.0200  0.9716  0.2426  0.0000 
  2.0250  0.9786  0.2129  0.0000 
  2.0300  0.9856  0.1770  0.0000 
  2.0350  0.9949  0.1135  0.0000 
  2.0400  0.9881  0.1625  0.0000 
  2.0450  0.9850  0.1809  0.0000 
  2.0500  0.9862  0.1752  0.0000 
  2.0550  0.9784  0.2148  0.0000 
  2.0600  0.9790  0.2117  0.0000 
  2.0650  0.9851  0.1810  0.0000 
  2.0700  0.9812  0.2001  0.0000 
  2.0750  0.9812  0.2014  0.0000 
  2.0800  0.9746  0.2311  0.0000 
  2.0850  0.9673  0.2590  0.0000 
  2.0900  0.9539  0.3051  0.0000 
  2.0950  0.9390  0.3487  0.0000 
  2.1000  0.9362  0.3564  0.0000 
  2.1050  0.9213  0.3931  0.0000 
  2.1100  0.9404  0.3449  0.0000 
  2.1150  0.9391  0.3475  0.0000 
  2.1200  0.9477  0.3233  0.0000 
  2.1250  0.9438  0.3352  0.0000 
  2.1300  0.9589  0.2901  0.0000 
  2.1350  0.9911  0.1493  0.0000 
  2.1400  0.9797  0.2105  0.0000 
  2.1450  0.9818  0.1998  0.0000 
  2.1500  0.9814  0.2013  0.0000 
  2.1550  0.9851  0.1824  0.0000 
  2.1600  0.9984  0.0816  0.0000 
  2.1650  1.0016 -0.0060  0.0000 
  2.1700  1.0017  0.0000  0.0000 
  2.1750  0.9947 -0.1163  0.0000 
  2.1800  0.9978 -0.0865  0.0000 
  2.1850  0.9990 -0.0680  0.0000 
  2.1900  1.0004  0.0408  0.0000 
  2.1950  0.9995  0.0603  0.0000 
  2.2000  0.9969  0.0949  0.0000 
  2.2050  0.9663  0.2636  0.0000 
  2.2100  0.9615  0.2806  0.0000 
  2.2150  0.9763  0.2235  0.0000 
  2.2200  0.9377  0.3519  0.0000 
  2.2250  0.9599  0.2858  0.0000 
  2.2300  0.9530  0.3082  0.0000 
  2.2350  0.9635  0.2734  0.0000 
  2.2400  0.9754  0.2275  0.0000 
  2.2450  0.9733  0.2359  0.0000 
  2.2500  0.9859  0.1764  0.0000 
  2.2550  0.9656  0.2663  0.0000 
  2.2600  0.9727  0.2394  0.0000 
  2.2650  0.9719  0.2423  0.0000 
  2.2700  0.9766  0.2228  0.0000 
  2.2750  0.9636  0.2736  0.0000 
  2.2800  0.9443  0.3341  0.0000 
  2.2850  0.9363  0.3557  0.0000 
  2.2900  0.9505  0.3159  0.0000 
  2.2950  0.9322  0.3661  0.0000 
  2.3000  0.9604  0.2851  0.0000 
  2.3050  0.9706  0.2514  0.0000 
  2.3100  0.9977  0.0973  0.0000 
  2.3150  0.9997  0.0753  0.0000 
  2.3200  0.9882  0.1682  0.0000 
  2.3250  0.9750  0.2324  0.0000 
  2.3300  0.9695  0.2542  0.0000 
  2.3350  0.9532  0.3097  0.0000 
  2.3400  0.9379  0.3542  0.0000 
  2.3450  0.9247  0.3870  0.0000 
  2.3500  0.9311  0.3707  0.0000 
  2.3550  0.9574  0.2972  0.0000 
  2.3600  0.9185  0.4013  0.0000 
  2.3650  0.9353  0.3603  0.0000 
  2.3700  0.9036  0.4337  0.0000 
  2.3750  0.8815  0.4773  0.0000 
  2.3800  0.8805  0.4792  0.0000 
  2.3850  0.8574  0.5195  0.0000 
  2.3900  0.8606  0.5142  0.0000 
  2.3950  0.8151  0.5835  0.0000 
  2.4000  0.8192  0.5776  0.0000 
  2.4050  0.8167  0.5809  0.0000 
  2.4100  0.8255  0.5683  0.0000 
  2.4150  0.8341  0.5558  0.0000 
  2.4200  0.8199  0.5764  0.0000 
  2.4250  0.7869  0.6209  0.0000 
  2.4300  0.7631  0.6494  0.0000 
  2.4350  0.8030  0.5998  0.0000 
  2.4400  0.8265  0.5673  0.0000 
  2.4450  0.7867  0.6210  0.0000 
  2.4500  0.8265  0.5669  0.0000 
  2.4550  0.7953  0.6102  0.0000 
  2.4600  0.7876  0.6199  0.0000 
  2.4650  0.7788  0.6313  0.0000 
  2.4700  0.6811  0.7354  0.0000 
  2.4750  0.5990  0.8035  0.0000 
  2.4800  0.5493  0.8379  0.0000 
  2.4850  0.5652  0.8275  0.0000 
  2.4900  0.5823  0.8155  0.0000 
  2.4950  0.5600  0.8308  0.0000 
  2.5000  0.5541  0.8349  0.0000 
  2.5050  0.5601  0.8311  0.0000 
  2.5100  0.5221  0.8556  0.0000 
  2.5150  0.5844  0.8145  0.0000 
  2.5200  0.6010  0.8026  0.0000 
  2.5250  0.5691  0.8255  0.0000 
  2.5300  0.6508  0.7630  0.0000 
  2.5350  0.6739  0.7429  0.0000 
  2.5400  0.6168  0.7906  0.0000 
  2.5450  0.5700  0.8246  0.0000 
  2.5500  0.5611  0.8305  0.0000 
  2.5550  0.5296  0.8507  0.0000 
  2.5600  0.4343  0.9028  0.0000 
  2.5650  0.4558  0.8922  0.0000 
  2.5700  0.4401  0.9000  0.0000 
  2.5750  0.4910  0.8734  0.0000 
  2.5800  0.4025  0.9175  0.0000 
  2.5850  0.3826  0.9259  0.0000 
  2.5900  0.3572  0.9359  0.0000 
  2.5950  0.2987  0.9560  0.0000 
  2.6000  0.2572  0.9679  0.0000 
  2.6050  0.2171  0.9776  0.0000 
  2.6100  0.2677  0.9651  0.0000 
  2.6150  0.2596  0.9673  0.0000 
  2.6200  0.2791  0.9618  0.0000 
  2.6250  0.2828  0.9608  0.0000 
  2.6300  0.2831  0.9606  0.0000 
  2.6350  0.2635  0.9661  0.0000 
  2.6400  0.2247  0.9757  0.0000 
  2.6450  0.1923  0.9825  0.0000 
  2.6500  0.2239  0.9759  0.0000 
  2.6550  0.2709  0.9640  0.0000 
  2.6600  0.2965  0.9565  0.0000 
  2.6650  0.2566  0.9678  0.0000 
  2.6700  0.1930  0.9823  0.0000 
  2.6750  0.2556  0.9679  0.0000 
  2.6800  0.2277  0.9748  0.0000 
  2.6850  0.2456  0.9705  0.0000 
  2.6900  0.2265  0.9749  0.0000 
  2.6950  0.2225  0.9758  0.0000 
  2.7000  0.2678  0.9644  0.0000 
  2.7050  0.3137  0.9505  0.0000 
  2.7100  0.3379  0.9421  0.0000 
  2.7150  0.2947  0.9565  0.0000 
  2.7200  0.3109  0.9515  0.0000 
  2.7250  0.3010  0.9547  0.0000 
  2.7300  0.2339  0.9732  0.0000 
  2.7350  0.2636  0.9658  0.0000 
  2.7400  0.1945  0.9819  0.0000 
  2.7450  0.2086  0.9791  0.0000 
  2.7500  0.1407  0.9910  0.0000 
  2.7550  0.1375  0.9915  0.0000 
  2.7600  0.1531  0.9892  0.0000 
  2.7650  0.2279  0.9747  0.0000 
  2.7700  0.1904  0.9826  0.0000 
  2.7750  0.2248  0.9754  0.0000 
  2.7800  0.1914  0.9824  0.0000 
  2.7850  0.1728  0.9859  0.0000 
  2.7900  0.1748  0.9855  0.0000 
  2.7950  0.2129  0.9781  0.0000 
  2.8000  0.1623  0.9876  0.0000 
  2.8050  0.1240  0.9931  0.0000 
  2.8100  0.0487  0.9995  0.0000 
  2.8150  0.0668  0.9984  0.0000 
  2.8200  0.0686  0.9984  0.0000 
  2.8250  0.0356  1.0001  0.0000 
  2.8300  0.0022  1.0006  0.0000 
  2.8350  0.0035  1.0006  0.0000 
  2.8400 -0.0287  1.0002  0.0000 
  2.8450 -0.1051  0.9949  0.0000 
  2.8500 -0.1710  0.9856  0.0000 
  2.8550 -0.1655  0.9866  0.0000 
  2.8600 -0.1957  0.9810  0.0000 
  2.8650 -0.1983  0.9805  0.0000 
  2.8700 -0.1682  0.9861  0.0000 
  2.8750 -0.1763  0.9847  0.0000 
  2.8800 -0.1589  0.9877  0.0000 
  2.8850 -0.0919  0.9962  0.0000 
  2.8900 -0.0679  0.9982  0.0000 
  2.8950 -0.0785  0.9975  0.0000 
  2.9000 -0.0807  0.9973  0.0000 
  2.9050 -0.0678  0.9984  0.0000 
  2.9100  0.0006  1.0008  0.0000 
  2.9150  0.0164  1.0007  0.0000 
  2.9200  0.0658  0.9987  0.0000 
  2.9250  0.0488  0.9996  0.0000 
  2.9300  0.0374  1.0001  0.0000 
  2.9350  0.0752  0.9980  0.0000 
  2.9400  0.1164  0.9942  0.0000 
  2.9450  0.0999  0.9958  0.0000 
  2.9500  0.1433  0.9906  0.0000 
  2.9550  0.1537  0.9891  0.0000 
  2.9600  0.0757  0.9980  0.0000 
  2.9650  0.1405  0.9910  0.0000 
  2.9700  0.1024  0.9957  0.0000 
  2.9750  0.0987  0.9961  0.0000 
  2.9800  0.0339  1.0003  0.0000 
  2.9850  0.1051  0.9954  0.0000 
  2.9900  0.0964  0.9963  0.0000 
  2.9950  0.0856  0.9973  0.0000 
  3.0000  0.0540  0.9994  0.0000 
  3.0050  0.0700  0.9984  0.0000 
  3.0100  0.0644  0.9988  0.0000 
  3.0150  0.0337  1.0003  0.0000 
  3.0200 -0.0398  0.9999  0.0000 
  3.0250 -0.0113  1.0007  0.0000 
  3.0300  0.0187  1.0006  0.0000 
  3.0350  0.0127  1.0006  0.0000 
  3.0400 -0.0035  1.0007  0.0000 
  3.0450 -0.0205  1.0004  0.0000 
  3.0500 -0.0024  1.0007  0.0000 
  3.0550 -0.0336  1.0000  0.0000 
  3.0600 -0.0297  1.0001  0.0000 
  3.0650 -0.0608  0.9988  0.0000 
  3.0700 -0.0301  1.0002  0.0000 
  3.0750 -0.0448  0.9996  0.0000 
  3.0800 -0.0870  0.9968  0.0000 
  3.0850 -0.0774  0.9976  0.0000 
  3.0900 -0.1237  0.9929  0.0000 
  3.0950 -0.1265  0.9925  0.0000 
  3.1000 -0.1204  0.9933  0.0000 
  3.1050 -0.0746  0.9979  0.0000 
  3.1100 -0.0544  0.9993  0.0000 
  3.1150 -0.0122  1.0007  0.0000 
  3.1200 -0.0411  1.0000  0.0000 
  3.1250 -0.1254  0.9928  0.0000 
  3.1300 -0.1486  0.9896  0.0000 
  3.1350 -0.1019  0.9956  0.0000 
  3.1400 -0.1068  0.9951  0.0000 
  3.1450 -0.0917  0.9966  0.0000 
  3.1500 -0.0857  0.9972  0.0000 
  3.1550 -0.0979  0.9961  0.0000 
